HeroHP,DeckAvgAttack,DeckAvgHP,DeckAvgManaCost,DeckMinionCount,DeckSpellCount,DeckHealCount,DeckTotalStatPower,DeckTempo,StartHandSize,Archetype,Is_Victorious
30,3.85,3.65,3.53,20,6,4,150,2.83,4,Aggro,1
30,5.88,6.0,4.5,17,6,7,202,2.22,4,Control,1
30,5.41,4.29,4.17,17,6,7,165,2.4,4,Control,0
30,3.85,3.8,3.47,20,6,4,153,2.88,4,Aggro,0
30,6.71,5.29,4.5,17,6,7,204,2.22,4,Control,1
30,4.44,4.61,4.5,18,8,4,163,2.22,4,Midrange,1
30,5.28,5.17,4.7,18,8,4,188,2.13,4,Midrange,0
30,5.33,5.06,4.77,18,8,4,187,2.1,4,Midrange,0
30,5.76,5.76,4.67,17,6,7,196,2.14,4,Control,1
30,5.0,5.18,4.47,17,6,7,173,2.24,4,Control,1
30,3.95,4.0,3.37,20,6,4,159,2.97,4,Aggro,0
30,6.06,6.35,5.03,17,6,7,211,1.99,4,Control,0
30,4.05,4.15,3.4,20,6,4,164,2.94,4,Aggro,1
30,4.78,4.56,4.1,18,8,4,168,2.44,4,Midrange,0
30,4.1,4.0,3.63,20,6,4,162,2.75,4,Aggro,1
30,4.61,4.61,3.93,18,8,4,166,2.54,4,Midrange,0
30,4.61,4.67,3.8,18,8,4,167,2.63,4,Midrange,1
30,5.47,5.35,4.3,17,6,7,184,2.33,4,Control,0
30,3.8,3.5,3.47,20,6,4,146,2.88,4,Aggro,1
30,6.29,5.65,5.1,17,6,7,203,1.96,4,Control,0
30,5.35,6.12,4.57,17,6,7,195,2.19,4,Control,1
30,6.29,6.18,4.77,17,6,7,212,2.1,4,Control,0
30,6.12,5.29,4.77,17,6,7,194,2.1,4,Control,1
30,5.39,4.67,4.43,18,8,4,181,2.26,4,Midrange,1
30,4.28,4.28,3.6,18,8,4,154,2.78,4,Midrange,0
30,4.76,5.0,3.93,17,6,7,166,2.54,4,Control,0
30,5.61,5.11,4.2,18,8,4,193,2.38,4,Midrange,1
30,6.12,6.41,4.53,17,6,7,213,2.21,4,Control,1
30,4.35,4.55,3.87,20,6,4,178,2.59,4,Aggro,0
30,5.0,5.11,4.23,18,8,4,182,2.36,4,Midrange,1
30,3.85,4.55,4.07,20,6,4,168,2.46,4,Aggro,0
30,4.61,5.28,4.13,18,8,4,178,2.42,4,Midrange,1
30,4.56,4.94,4.03,18,8,4,171,2.48,4,Midrange,0
30,5.0,4.53,4.47,17,6,7,162,2.24,4,Control,1
30,4.95,4.05,4.27,20,6,4,180,2.34,4,Aggro,0
30,5.33,5.06,4.57,18,8,4,187,2.19,4,Midrange,0
30,5.35,5.18,3.97,17,6,7,179,2.52,4,Control,1
30,3.35,3.4,3.43,20,6,4,135,2.91,4,Aggro,1
30,5.44,5.44,4.73,18,8,4,196,2.11,4,Midrange,0
30,3.05,2.45,2.8,20,6,4,110,3.57,4,Aggro,0
30,5.67,5.22,4.5,18,8,4,196,2.22,4,Midrange,1
30,4.56,5.22,4.17,18,8,4,176,2.4,4,Midrange,0
30,5.41,5.12,4.2,17,6,7,179,2.38,4,Control,1
30,4.89,5.22,4.2,18,8,4,182,2.38,4,Midrange,1
30,5.28,5.28,4.27,18,8,4,190,2.34,4,Midrange,0
30,3.6,3.95,3.57,20,6,4,151,2.8,4,Aggro,0
30,5.71,5.35,4.03,17,6,7,188,2.48,4,Control,1
30,5.53,5.47,4.23,17,6,7,187,2.36,4,Control,0
30,3.83,4.28,3.27,18,8,4,146,3.06,4,Midrange,1
30,5.0,4.59,3.73,17,6,7,163,2.68,4,Control,0
30,4.78,5.0,4.4,18,8,4,176,2.27,4,Midrange,1
30,3.89,4.28,3.7,18,8,4,147,2.7,4,Midrange,0
30,5.24,4.59,3.97,17,6,7,167,2.52,4,Control,1
30,4.5,5.33,4.0,18,8,4,177,2.5,4,Midrange,1
30,5.82,5.0,4.7,17,6,7,184,2.13,4,Control,0
30,4.5,4.05,3.67,20,6,4,171,2.73,4,Aggro,0
30,4.28,5.06,4.03,18,8,4,168,2.48,4,Midrange,1
30,4.75,5.1,3.83,20,6,4,197,2.61,4,Aggro,1
30,7.06,7.0,5.33,17,6,7,239,1.88,4,Control,0
30,6.24,6.65,4.97,17,6,7,219,2.01,4,Control,0
30,4.65,4.05,3.97,20,6,4,174,2.52,4,Aggro,1
30,4.6,4.9,4.03,20,6,4,190,2.48,4,Aggro,1
30,4.39,4.56,4.0,18,8,4,161,2.5,4,Midrange,0
30,5.44,5.44,4.67,18,8,4,196,2.14,4,Midrange,1
30,4.8,4.45,4.03,20,6,4,185,2.48,4,Aggro,0
30,3.85,3.7,3.67,20,6,4,151,2.73,4,Aggro,1
30,5.05,4.5,4.37,20,6,4,191,2.29,4,Aggro,0
30,4.72,4.17,3.4,18,8,4,160,2.94,4,Midrange,1
30,5.88,5.0,4.47,17,6,7,185,2.24,4,Control,0
30,5.0,4.78,3.9,18,8,4,176,2.56,4,Midrange,1
30,4.55,3.7,3.6,20,6,4,165,2.78,4,Aggro,0
30,4.75,4.95,4.3,20,6,4,194,2.33,4,Aggro,1
30,6.06,5.71,4.4,17,6,7,200,2.27,4,Control,0
30,3.75,4.15,3.63,20,6,4,158,2.75,4,Aggro,1
30,5.71,5.71,4.53,17,6,7,194,2.21,4,Control,0
30,4.55,4.5,3.63,20,6,4,181,2.75,4,Aggro,1
30,3.89,4.11,3.8,18,8,4,144,2.63,4,Midrange,0
30,4.45,4.3,3.6,20,6,4,175,2.78,4,Aggro,0
30,5.5,4.45,4.07,20,6,4,199,2.46,4,Aggro,1
30,4.78,4.61,4.33,18,8,4,169,2.31,4,Midrange,0
30,5.15,4.35,4.17,20,6,4,190,2.4,4,Aggro,1
30,5.18,5.06,4.2,17,6,7,174,2.38,4,Control,0
30,6.29,6.06,4.93,17,6,7,210,2.03,4,Control,1
30,4.15,4.25,3.73,20,6,4,168,2.68,4,Aggro,1
30,4.28,4.22,3.73,18,8,4,153,2.68,4,Midrange,0
30,5.59,5.82,4.63,17,6,7,194,2.16,4,Control,1
30,4.5,4.0,3.23,18,8,4,153,3.09,4,Midrange,0
30,5.59,4.65,4.17,17,6,7,174,2.4,4,Control,1
30,6.24,6.88,5.1,17,6,7,223,1.96,4,Control,0
30,3.95,4.1,3.87,20,6,4,161,2.59,4,Aggro,0
30,4.1,3.95,3.57,20,6,4,161,2.8,4,Aggro,1
30,7.59,8.18,5.87,17,6,7,268,1.7,4,Control,1
30,4.41,4.88,3.73,17,6,7,158,2.68,4,Control,0
30,4.41,4.06,3.37,17,6,7,144,2.97,4,Control,0
30,4.75,4.6,4.3,20,6,4,187,2.33,4,Aggro,1
30,5.29,5.71,4.33,17,6,7,187,2.31,4,Control,0
30,4.0,3.95,3.5,20,6,4,159,2.86,4,Aggro,1
30,4.29,4.88,3.47,17,6,7,156,2.88,4,Control,1
30,4.05,3.95,3.7,20,6,4,160,2.7,4,Aggro,0
30,4.3,4.35,3.67,20,6,4,173,2.73,4,Aggro,1
30,4.33,4.28,3.83,18,8,4,155,2.61,4,Midrange,0
30,4.45,3.95,3.63,20,6,4,168,2.75,4,Aggro,0
30,4.11,4.22,3.9,18,8,4,150,2.56,4,Midrange,1
30,5.39,5.44,4.87,18,8,4,195,2.05,4,Midrange,0
30,3.7,3.55,3.1,20,6,4,145,3.23,4,Aggro,1
30,5.88,6.06,4.53,17,6,7,203,2.21,4,Control,1
30,5.05,4.65,4.13,20,6,4,194,2.42,4,Aggro,0
30,5.76,5.65,4.6,17,6,7,194,2.17,4,Control,1
30,5.24,5.0,4.33,17,6,7,174,2.31,4,Control,0
30,5.82,6.24,5.13,17,6,7,205,1.95,4,Control,0
30,4.67,5.89,4.07,18,8,4,190,2.46,4,Midrange,1
30,6.12,5.47,4.7,17,6,7,197,2.13,4,Control,1
30,5.59,4.94,4.5,17,6,7,179,2.22,4,Control,0
30,4.94,4.61,4.17,18,8,4,172,2.4,4,Midrange,0
30,5.06,4.83,3.43,18,8,4,178,2.91,4,Midrange,1
30,4.5,4.67,3.83,18,8,4,165,2.61,4,Midrange,1
30,5.56,5.11,4.3,18,8,4,192,2.33,4,Midrange,0
30,4.15,3.5,3.47,20,6,4,153,2.88,4,Aggro,1
30,4.5,4.39,4.13,18,8,4,160,2.42,4,Midrange,0
30,4.56,4.17,4.0,18,8,4,157,2.5,4,Midrange,0
30,4.8,4.65,3.6,20,6,4,189,2.78,4,Aggro,1
30,5.06,4.76,4.13,17,6,7,167,2.42,4,Control,0
30,5.24,4.65,4.03,17,6,7,168,2.48,4,Control,1
30,4.15,3.65,3.47,20,6,4,156,2.88,4,Aggro,0
30,3.95,4.0,3.93,20,6,4,159,2.54,4,Aggro,1
30,4.44,4.11,4.27,18,8,4,154,2.34,4,Midrange,1
30,4.06,3.94,3.57,18,8,4,144,2.8,4,Midrange,0
30,5.88,6.82,5.23,17,6,7,216,1.91,4,Control,0
30,5.24,5.59,4.73,17,6,7,184,2.11,4,Control,1
30,4.2,4.3,3.4,20,6,4,170,2.94,4,Aggro,1
30,4.7,4.35,3.7,20,6,4,181,2.7,4,Aggro,0
30,6.44,5.94,5.03,18,8,4,223,1.99,4,Midrange,0
30,6.35,6.71,5.33,17,6,7,222,1.88,4,Control,1
30,4.55,4.1,3.87,20,6,4,173,2.59,4,Aggro,0
30,4.94,4.29,3.93,17,6,7,157,2.54,4,Control,1
30,5.94,5.53,4.57,17,6,7,195,2.19,4,Control,1
30,4.06,4.44,3.93,18,8,4,153,2.54,4,Midrange,0
30,4.65,3.85,3.8,20,6,4,170,2.63,4,Aggro,1
30,4.5,4.28,3.27,18,8,4,158,3.06,4,Midrange,0
30,5.39,5.72,4.17,18,8,4,200,2.4,4,Midrange,0
30,4.89,4.89,4.4,18,8,4,176,2.27,4,Midrange,1
30,4.8,5.0,4.4,20,6,4,196,2.27,4,Aggro,0
30,4.67,5.28,3.83,18,8,4,179,2.61,4,Midrange,1
30,4.05,4.2,3.47,20,6,4,165,2.88,4,Aggro,1
30,4.53,4.18,3.47,17,6,7,148,2.88,4,Control,0
30,5.35,5.76,4.03,17,6,7,189,2.48,4,Control,1
30,5.28,5.28,4.4,18,8,4,190,2.27,4,Midrange,0
30,4.0,4.11,3.93,18,8,4,146,2.54,4,Midrange,0
30,4.67,4.78,4.13,18,8,4,170,2.42,4,Midrange,1
30,5.56,5.44,4.67,18,8,4,198,2.14,4,Midrange,0
30,4.75,4.0,3.9,20,6,4,175,2.56,4,Aggro,1
30,4.76,4.82,4.17,17,6,7,163,2.4,4,Control,0
30,5.35,5.41,4.47,17,6,7,183,2.24,4,Control,1
30,4.05,4.9,3.77,20,6,4,179,2.65,4,Aggro,0
30,6.12,6.24,4.93,17,6,7,210,2.03,4,Control,1
30,4.4,4.05,4.07,20,6,4,169,2.46,4,Aggro,0
30,4.67,4.5,4.03,18,8,4,165,2.48,4,Midrange,1
30,3.9,3.85,3.83,20,6,4,155,2.61,4,Aggro,0
30,5.44,5.22,4.67,18,8,4,192,2.14,4,Midrange,1
30,4.3,4.55,3.93,20,6,4,177,2.54,4,Aggro,1
30,5.47,5.24,4.23,17,6,7,182,2.36,4,Control,0
30,6.18,6.71,4.53,17,6,7,219,2.21,4,Control,0
30,5.94,6.12,4.83,17,6,7,205,2.07,4,Control,1
30,5.82,5.88,4.2,17,6,7,199,2.38,4,Control,1
30,3.83,3.33,3.7,18,8,4,129,2.7,4,Midrange,0
30,4.33,4.61,3.47,18,8,4,161,2.88,4,Midrange,0
30,6.24,6.71,4.7,17,6,7,220,2.13,4,Control,1
30,4.7,4.4,3.67,20,6,4,182,2.73,4,Aggro,0
30,3.15,3.45,3.27,20,6,4,132,3.06,4,Aggro,1
30,6.59,6.88,5.4,17,6,7,229,1.85,4,Control,1
30,5.28,5.22,4.07,18,8,4,189,2.46,4,Midrange,0
30,3.8,4.2,3.3,20,6,4,160,3.03,4,Aggro,1
30,4.22,4.22,3.63,18,8,4,152,2.75,4,Midrange,0
30,5.5,5.67,4.43,18,8,4,201,2.26,4,Midrange,0
30,4.11,3.78,3.6,18,8,4,142,2.78,4,Midrange,1
30,5.53,5.88,4.57,17,6,7,194,2.19,4,Control,1
30,5.0,5.59,4.07,17,6,7,180,2.46,4,Control,0
30,3.5,3.85,3.73,20,6,4,147,2.68,4,Aggro,1
30,5.94,6.0,4.77,17,6,7,203,2.1,4,Control,0
30,4.65,3.95,3.6,20,6,4,172,2.78,4,Aggro,1
30,4.94,4.56,4.43,18,8,4,171,2.26,4,Midrange,0
30,5.2,4.45,4.13,20,6,4,193,2.42,4,Aggro,0
30,4.83,4.44,3.87,18,8,4,167,2.59,4,Midrange,1
30,3.5,3.6,3.27,20,6,4,142,3.06,4,Aggro,1
30,3.35,3.6,3.4,20,6,4,139,2.94,4,Aggro,0
30,4.35,4.15,3.33,20,6,4,170,3.0,4,Aggro,0
30,4.83,4.22,4.03,18,8,4,163,2.48,4,Midrange,1
30,5.76,6.71,4.97,17,6,7,212,2.01,4,Control,1
30,6.35,5.88,4.97,17,6,7,208,2.01,4,Control,0
30,4.39,4.33,4.27,18,8,4,157,2.34,4,Midrange,1
30,5.88,6.06,4.77,17,6,7,203,2.1,4,Control,0
30,4.25,3.75,3.53,20,6,4,160,2.83,4,Aggro,1
30,5.7,4.7,4.3,20,6,4,208,2.33,4,Aggro,0
30,4.1,4.0,3.6,20,6,4,162,2.78,4,Aggro,0
30,4.78,4.78,3.63,18,8,4,172,2.75,4,Midrange,1
30,4.5,4.05,3.6,20,6,4,171,2.78,4,Aggro,0
30,4.67,4.67,3.73,18,8,4,168,2.68,4,Midrange,1
30,5.65,5.59,4.77,17,6,7,191,2.1,4,Control,0
30,4.78,4.5,3.9,18,8,4,167,2.56,4,Midrange,1
30,4.89,4.67,4.27,18,8,4,172,2.34,4,Midrange,0
30,4.7,4.1,3.77,20,6,4,176,2.65,4,Aggro,1
30,5.94,5.53,4.13,17,6,7,195,2.42,4,Control,0
30,4.0,4.11,3.4,18,8,4,146,2.94,4,Midrange,1
30,5.88,5.82,4.4,17,6,7,199,2.27,4,Control,1
30,4.0,3.83,2.9,18,8,4,141,3.45,4,Midrange,0
30,5.53,6.24,4.93,17,6,7,200,2.03,4,Control,0
30,4.3,4.2,3.3,20,6,4,170,3.03,4,Aggro,1
30,5.47,4.94,3.67,17,6,7,177,2.73,4,Control,1
30,5.59,4.35,4.27,17,6,7,169,2.34,4,Control,0
30,4.89,4.44,3.6,18,8,4,168,2.78,4,Midrange,1
30,3.8,3.8,3.53,20,6,4,152,2.83,4,Aggro,0
30,5.65,5.82,4.27,17,6,7,195,2.34,4,Control,0
30,5.28,5.0,4.13,18,8,4,185,2.42,4,Midrange,1
30,6.47,6.47,4.8,17,6,7,220,2.08,4,Control,0
30,6.29,6.29,4.73,17,6,7,214,2.11,4,Control,1
30,5.06,5.24,4.27,17,6,7,175,2.34,4,Control,1
30,5.53,6.12,4.67,17,6,7,198,2.14,4,Control,0
30,3.95,3.65,3.53,20,6,4,152,2.83,4,Aggro,0
30,5.61,5.89,4.73,18,8,4,207,2.11,4,Midrange,1
30,3.83,4.17,3.7,18,8,4,144,2.7,4,Midrange,0
30,6.29,6.29,4.8,17,6,7,214,2.08,4,Control,1
30,4.33,4.61,3.9,18,8,4,161,2.56,4,Midrange,1
30,5.0,4.53,3.67,17,6,7,162,2.73,4,Control,0
30,5.17,4.83,4.37,18,8,4,180,2.29,4,Midrange,1
30,6.59,7.24,5.07,17,6,7,235,1.97,4,Control,0
30,5.29,5.71,4.77,17,6,7,187,2.1,4,Control,1
30,5.71,4.94,4.47,17,6,7,181,2.24,4,Control,0
30,3.35,3.25,3.57,20,6,4,132,2.8,4,Aggro,0
30,4.61,5.0,3.77,18,8,4,173,2.65,4,Midrange,1
30,3.5,3.35,3.33,20,6,4,137,3.0,4,Aggro,0
30,5.82,6.18,4.6,17,6,7,204,2.17,4,Control,1
30,4.3,4.35,4.07,20,6,4,173,2.46,4,Aggro,0
30,5.59,5.41,3.9,17,6,7,187,2.56,4,Control,1
30,4.72,4.5,4.07,18,8,4,166,2.46,4,Midrange,0
30,5.06,5.06,4.0,18,8,4,182,2.5,4,Midrange,1
30,5.18,5.53,4.4,17,6,7,182,2.27,4,Control,0
30,4.44,4.44,4.1,18,8,4,160,2.44,4,Midrange,1
30,3.9,3.7,3.67,20,6,4,152,2.73,4,Aggro,1
30,4.67,4.28,3.93,18,8,4,161,2.54,4,Midrange,0
30,4.1,4.65,4.27,20,6,4,175,2.34,4,Aggro,1
30,5.59,5.59,4.1,17,6,7,190,2.44,4,Control,0
30,5.18,6.06,4.77,17,6,7,191,2.1,4,Control,1
30,4.89,4.17,3.93,18,8,4,163,2.54,4,Midrange,0
30,4.0,4.0,3.57,20,6,4,160,2.8,4,Aggro,1
30,4.11,4.72,3.53,18,8,4,159,2.83,4,Midrange,0
30,5.22,5.39,4.77,18,8,4,191,2.1,4,Midrange,0
30,3.78,3.28,3.17,18,8,4,127,3.16,4,Midrange,1
30,4.55,4.45,3.9,20,6,4,180,2.56,4,Aggro,1
30,4.18,4.29,3.37,17,6,7,144,2.97,4,Control,0
30,4.1,4.15,3.7,20,6,4,165,2.7,4,Aggro,1
30,5.88,5.59,4.6,17,6,7,195,2.17,4,Control,0
30,5.72,6.11,4.6,18,8,4,213,2.17,4,Midrange,0
30,6.06,6.24,4.73,17,6,7,209,2.11,4,Control,1
30,4.55,4.8,4.27,20,6,4,187,2.34,4,Aggro,0
30,5.41,5.29,4.17,17,6,7,182,2.4,4,Control,1
30,5.76,4.76,4.37,17,6,7,179,2.29,4,Control,0
30,5.41,5.82,4.17,17,6,7,191,2.4,4,Control,1
30,4.6,4.25,4.17,20,6,4,177,2.4,4,Aggro,0
30,3.83,3.72,3.27,18,8,4,136,3.06,4,Midrange,1
30,5.24,5.59,4.33,17,6,7,184,2.31,4,Control,0
30,4.3,4.1,3.73,20,6,4,168,2.68,4,Aggro,1
30,4.55,4.5,3.53,20,6,4,181,2.83,4,Aggro,0
30,6.12,5.65,4.57,17,6,7,200,2.19,4,Control,1
30,5.53,5.29,4.27,17,6,7,184,2.34,4,Control,0
30,5.94,6.35,5.17,17,6,7,209,1.94,4,Control,1
30,5.88,5.71,4.5,17,6,7,197,2.22,4,Control,0
30,4.1,3.95,3.37,20,6,4,161,2.97,4,Aggro,1
30,5.12,4.35,4.03,17,6,7,161,2.48,4,Control,0
30,4.2,3.55,3.83,20,6,4,155,2.61,4,Aggro,1
30,4.53,5.06,4.33,17,6,7,163,2.31,4,Control,0
30,5.47,5.65,4.9,17,6,7,189,2.04,4,Control,1
30,4.22,4.17,3.47,18,8,4,151,2.88,4,Midrange,0
30,5.06,5.24,3.9,17,6,7,175,2.56,4,Control,1
30,6.06,5.65,4.4,17,6,7,199,2.27,4,Control,1
30,5.06,4.41,3.77,17,6,7,161,2.65,4,Control,0
30,4.78,4.33,4.07,18,8,4,164,2.46,4,Midrange,1
30,4.88,4.41,3.67,17,6,7,158,2.73,4,Control,0
30,5.44,5.44,4.47,18,8,4,196,2.24,4,Midrange,0
30,4.65,3.6,3.2,20,6,4,165,3.12,4,Aggro,1
30,5.06,4.44,4.27,18,8,4,171,2.34,4,Midrange,1
30,4.22,4.22,3.87,18,8,4,152,2.59,4,Midrange,0
30,6.59,6.88,5.33,17,6,7,229,1.88,4,Control,0
30,4.55,4.4,3.7,20,6,4,179,2.7,4,Aggro,1
30,4.25,4.35,4.0,20,6,4,172,2.5,4,Aggro,0
30,5.11,4.33,3.8,18,8,4,170,2.63,4,Midrange,1
30,4.35,4.05,3.73,20,6,4,168,2.68,4,Aggro,1
30,4.7,4.5,3.77,20,6,4,184,2.65,4,Aggro,0
30,5.59,6.0,4.03,17,6,7,197,2.48,4,Control,1
30,4.05,3.4,3.33,20,6,4,149,3.0,4,Aggro,0
30,5.06,4.94,3.83,18,8,4,180,2.61,4,Midrange,0
30,4.17,4.61,4.0,18,8,4,158,2.5,4,Midrange,1
30,3.45,3.45,3.13,20,6,4,138,3.19,4,Aggro,1
30,4.67,5.0,4.07,18,8,4,174,2.46,4,Midrange,0
30,5.47,5.82,4.43,17,6,7,192,2.26,4,Control,1
30,4.72,4.28,4.07,18,8,4,162,2.46,4,Midrange,0
30,3.45,4.25,3.13,20,6,4,154,3.19,4,Aggro,0
30,5.35,5.12,4.4,17,6,7,178,2.27,4,Control,1
30,5.24,5.47,4.2,17,6,7,182,2.38,4,Control,1
30,5.44,5.83,4.83,18,8,4,203,2.07,4,Midrange,0
30,5.65,5.47,4.2,17,6,7,189,2.38,4,Control,1
30,5.24,4.94,4.2,17,6,7,173,2.38,4,Control,0
30,4.2,3.55,3.43,20,6,4,155,2.91,4,Aggro,1
30,5.71,5.76,4.93,17,6,7,195,2.03,4,Control,0
30,4.44,4.22,3.63,18,8,4,156,2.75,4,Midrange,0
30,4.33,4.83,3.67,18,8,4,165,2.73,4,Midrange,1
30,5.11,4.56,4.03,18,8,4,174,2.48,4,Midrange,0
30,4.88,5.53,3.73,17,6,7,177,2.68,4,Control,1
30,5.83,6.17,4.9,18,8,4,216,2.04,4,Midrange,1
30,5.12,4.35,3.57,17,6,7,161,2.8,4,Control,0
30,4.5,4.9,4.23,20,6,4,188,2.36,4,Aggro,1
30,4.83,4.5,4.33,18,8,4,168,2.31,4,Midrange,0
30,6.88,6.24,5.2,17,6,7,223,1.92,4,Control,1
30,5.82,5.65,4.77,17,6,7,195,2.1,4,Control,0
30,4.67,4.06,4.03,18,8,4,157,2.48,4,Midrange,1
30,6.24,5.53,4.57,17,6,7,200,2.19,4,Control,0
30,6.71,5.76,4.97,17,6,7,212,2.01,4,Control,1
30,4.78,4.83,3.87,18,8,4,173,2.59,4,Midrange,0
30,4.35,3.45,3.8,20,6,4,156,2.63,4,Aggro,1
30,5.35,4.82,3.83,17,6,7,173,2.61,4,Control,0
30,5.94,5.94,4.3,17,6,7,202,2.33,4,Control,0
30,4.61,4.17,3.83,18,8,4,158,2.61,4,Midrange,1
30,4.5,4.2,4.0,20,6,4,174,2.5,4,Aggro,0
30,5.72,4.94,4.4,18,8,4,192,2.27,4,Midrange,1
30,4.61,4.44,3.83,18,8,4,163,2.61,4,Midrange,1
30,6.59,5.41,4.8,17,6,7,204,2.08,4,Control,0
30,4.44,3.94,3.9,18,8,4,151,2.56,4,Midrange,1
30,5.33,5.17,4.23,18,8,4,189,2.36,4,Midrange,0
30,4.2,3.7,3.73,20,6,4,158,2.68,4,Aggro,0
30,3.6,3.5,2.77,20,6,4,142,3.61,4,Aggro,1
30,4.75,4.25,3.93,20,6,4,180,2.54,4,Aggro,1
30,6.53,6.0,4.9,17,6,7,213,2.04,4,Control,0
30,5.17,4.72,3.87,18,8,4,178,2.59,4,Midrange,1
30,4.22,4.28,3.6,18,8,4,153,2.78,4,Midrange,0
30,4.89,5.28,4.37,18,8,4,183,2.29,4,Midrange,0
30,5.12,4.29,4.13,17,6,7,160,2.42,4,Control,1
30,5.24,5.47,4.2,17,6,7,182,2.38,4,Control,1
30,5.41,5.94,4.4,17,6,7,193,2.27,4,Control,0
30,4.5,4.67,3.8,18,8,4,165,2.63,4,Midrange,0
30,5.35,5.12,4.1,17,6,7,178,2.44,4,Control,1
30,4.72,4.83,3.57,18,8,4,172,2.8,4,Midrange,0
30,4.95,4.05,4.03,20,6,4,180,2.48,4,Aggro,1
30,4.72,4.94,4.0,18,8,4,174,2.5,4,Midrange,1
30,4.0,3.94,3.6,18,8,4,143,2.78,4,Midrange,0
30,3.4,4.3,3.47,20,6,4,154,2.88,4,Aggro,1
30,6.65,6.59,5.47,17,6,7,225,1.83,4,Control,0
30,3.8,3.95,3.23,20,6,4,155,3.09,4,Aggro,0
30,4.89,4.72,3.93,18,8,4,173,2.54,4,Midrange,1
30,4.41,5.0,4.43,17,6,7,160,2.26,4,Control,1
30,6.29,6.0,4.77,17,6,7,209,2.1,4,Control,0
30,5.47,5.59,4.07,17,6,7,188,2.46,4,Control,1
30,5.53,6.06,4.73,17,6,7,197,2.11,4,Control,0
30,4.05,4.15,3.53,20,6,4,164,2.83,4,Aggro,1
30,5.82,5.59,4.97,17,6,7,194,2.01,4,Control,0
30,4.1,4.3,3.8,20,6,4,168,2.63,4,Aggro,0
30,5.41,5.53,4.27,17,6,7,186,2.34,4,Control,1
30,4.44,4.67,3.53,18,8,4,164,2.83,4,Midrange,1
30,5.71,5.41,4.57,17,6,7,189,2.19,4,Control,0
30,6.41,6.94,5.03,17,6,7,227,1.99,4,Control,0
30,4.53,4.24,3.77,17,6,7,149,2.65,4,Control,1
30,5.06,4.33,4.07,18,8,4,169,2.46,4,Midrange,1
30,4.65,4.25,3.83,20,6,4,178,2.61,4,Aggro,0
30,5.29,4.18,4.03,17,6,7,161,2.48,4,Control,1
30,4.61,4.22,4.0,18,8,4,159,2.5,4,Midrange,0
30,4.76,4.65,4.03,17,6,7,160,2.48,4,Control,1
30,4.0,4.15,3.47,20,6,4,163,2.88,4,Aggro,0
30,6.35,6.53,5.03,17,6,7,219,1.99,4,Control,0
30,4.53,3.94,3.53,17,6,7,144,2.83,4,Control,1
30,5.41,5.24,4.7,17,6,7,181,2.13,4,Control,1
30,4.47,4.0,3.67,17,6,7,144,2.73,4,Control,0
30,5.0,5.47,3.83,17,6,7,178,2.61,4,Control,0
30,4.28,3.89,3.5,18,8,4,147,2.86,4,Midrange,1
30,5.59,5.35,4.13,17,6,7,186,2.42,4,Control,0
30,3.9,3.7,3.27,20,6,4,152,3.06,4,Aggro,1
30,5.76,6.12,4.8,17,6,7,202,2.08,4,Control,1
30,5.59,5.24,4.33,17,6,7,184,2.31,4,Control,0
30,3.65,4.15,3.57,20,6,4,156,2.8,4,Aggro,1
30,4.61,4.89,4.17,18,8,4,171,2.4,4,Midrange,0
30,4.7,4.3,4.17,20,6,4,180,2.4,4,Aggro,0
30,5.0,4.56,3.77,18,8,4,172,2.65,4,Midrange,1
30,6.12,5.65,4.37,17,6,7,200,2.29,4,Control,1
30,4.67,4.83,4.37,18,8,4,171,2.29,4,Midrange,0
30,5.82,6.18,4.73,17,6,7,204,2.11,4,Control,1
30,4.22,4.61,3.13,18,8,4,159,3.19,4,Midrange,0
30,3.94,3.67,2.8,18,8,4,137,3.57,4,Midrange,0
30,4.15,3.6,3.4,20,6,4,155,2.94,4,Aggro,1
30,4.35,4.15,3.73,20,6,4,170,2.68,4,Aggro,0
30,5.06,4.67,3.93,18,8,4,175,2.54,4,Midrange,1
30,4.89,4.67,3.7,18,8,4,172,2.7,4,Midrange,1
30,4.15,3.7,3.43,20,6,4,157,2.91,4,Aggro,0
30,4.94,4.76,4.03,17,6,7,165,2.48,4,Control,0
30,4.78,4.94,4.77,18,8,4,175,2.1,4,Midrange,1
30,4.53,4.0,3.83,17,6,7,145,2.61,4,Control,0
30,5.0,5.28,4.67,18,8,4,185,2.14,4,Midrange,1
30,6.29,5.18,4.9,17,6,7,195,2.04,4,Control,0
30,3.55,3.85,3.23,20,6,4,148,3.09,4,Aggro,1
30,4.5,5.0,4.17,18,8,4,171,2.4,4,Midrange,0
30,4.2,4.1,3.37,20,6,4,166,2.97,4,Aggro,1
30,4.45,4.6,3.97,20,6,4,181,2.52,4,Aggro,1
30,5.59,5.41,4.53,17,6,7,187,2.21,4,Control,0
30,4.56,4.5,4.17,18,8,4,163,2.4,4,Midrange,0
30,4.29,4.65,3.87,17,6,7,152,2.59,4,Control,1
30,5.11,5.0,4.1,18,8,4,182,2.44,4,Midrange,0
30,4.35,4.65,3.73,20,6,4,180,2.68,4,Aggro,1
30,4.0,4.45,3.57,20,6,4,169,2.8,4,Aggro,1
30,5.65,5.24,4.43,17,6,7,185,2.26,4,Control,0
30,5.06,5.39,4.43,18,8,4,188,2.26,4,Midrange,0
